KD,Sub. att,Rev.,Ctrl,sig_str_landed,sig_str_attempted,sig_str_rate,total_str_landed,total_str_attempted,total_str_rate,td_landed,td_attempted,td_rate,head_landed,head_attempted,head_rate,body_landed,body_attempted,body_rate,leg_landed,leg_attempted,leg_rate,distance_landed,distance_attempted,distance_rate,clinch_landed,clinch_attempted,clinch_rate,ground_landed,ground_attempted,ground_rate,Target
0,-2,0,377,29,31,0.2067881835323696,61,63,0.2657657657657657,2,4,0.0,29,31,0.3398907103825137,-1,0,-0.11111111111111105,1,0,0.25,19,17,0.22527472527472536,3,6,0.5,7,8,0.1875,1
0,-1,0,-155,-1,5,-0.4696969696969698,-6,-1,-0.4696969696969698,-1,-1,-1.0,-2,3,-0.55,0,1,-0.5,1,1,1.0,1,7,-0.3863636363636364,0,0,0.0,-2,-2,-1.0,0
0,0,0,62,131,76,0.2847193318349565,134,79,0.2840270270270271,1,-14,1.0,80,24,0.24913105704354943,9,8,0.115009746588694,42,44,0.10666666666666658,118,62,0.28929765886287634,12,13,0.1450980392156862,1,1,1.0,1
1,0,0,4,13,12,0.42500000000000004,14,13,0.43452380952380953,0,0,0.0,12,13,0.75,0,-1,0.5,1,0,0.33333333333333337,3,1,0.29166666666666663,5,5,1.0,5,6,0.8333333333333334,1
1,0,0,37,4,10,-0.03619197482297398,6,12,-0.025531914893616947,0,2,0.0,12,18,0.22184873949579828,0,0,0.0,-8,-8,0.0,-4,0,-0.12903225806451613,5,6,0.8333333333333334,3,4,0.75,1
1,0,0,-9,1,4,-0.02330623306233065,2,5,-0.012195121951219523,0,2,0.0,-1,2,-0.0517374517374517,-3,-3,-0.16666666666666674,5,5,1.0,1,4,-0.022063208109719734,-1,-1,0.0,1,1,1.0,1
0,-1,0,-329,1,17,-0.2066666666666666,-2,13,-0.17022826614861586,-4,-7,-0.5714285714285714,-12,-6,-0.4547368421052633,3,11,-0.4444444444444444,10,12,-0.15384615384615385,10,24,-0.05714285714285716,1,3,-0.09999999999999998,-10,-10,-1.0,0
0,-1,0,-4,0,-9,0.2832167832167832,0,-9,0.2832167832167832,0,1,0.0,-6,-14,-0.3333333333333333,2,2,0.0,4,3,0.5,0,-9,0.2832167832167832,0,0,0.0,0,0,0.0,0
0,0,0,448,44,56,-0.21052631578947367,86,107,-0.19090909090909092,3,5,0.6,43,54,-0.19999999999999996,0,0,0.0,1,2,0.5,0,4,-0.8,0,0,0.0,44,52,0.8461538461538461,1
0,0,0,-94,23,8,0.10298459469730192,23,8,0.0993006993006994,-1,-2,-0.25,31,26,0.1717068822817852,-15,-23,0.04184641932700606,7,5,0.2857142857142857,21,5,0.10102180241192893,2,3,0.6666666666666666,0,0,0.0,1
-1,0,0,88,-20,0,-0.40816326530612246,-18,2,-0.35334476843910806,-1,-2,-0.25,-6,13,-0.30077519379844964,-12,-11,-0.27450980392156854,-2,-2,-1.0,-12,6,-0.3487179487179488,-10,-8,-1.0,2,2,1.0,0
0,0,0,113,53,104,0.021505376344086058,92,145,0.07020660613238594,-1,-2,-0.3333333333333333,30,78,0.0,28,29,0.27032520325203246,-5,-3,-0.18333333333333324,24,74,-0.04361498496034999,28,29,0.24761904761904774,1,1,1.0,1
0,0,0,-114,15,40,-0.017276864107550916,15,40,-0.018807870370370294,0,0,0.0,31,70,0.017878787878787883,-21,-32,0.11923076923076925,5,2,0.33333333333333337,25,58,-0.00597572362278237,-10,-18,0.12406947890818865,0,0,0.0,0
1,0,0,-75,30,8,0.350915750915751,34,11,0.3599151989562948,0,-4,0.0,24,5,0.44721767594108025,17,16,0.44099378881987583,-11,-13,-0.14583333333333337,16,-5,0.3032293377120964,13,12,0.4135338345864662,1,1,1.0,1
0,0,0,-240,-59,-136,0.007866354582587498,-63,-143,0.0110194258208699,-1,0,-1.0,-67,-140,-0.0624956493895224,3,-2,0.09963768115942029,5,6,-0.0625,-71,-148,-0.0225643532095145,12,12,0.12698412698412698,0,0,0.0,0
-1,0,0,-17,2,26,-0.0994594594594595,-2,21,-0.12127814088598399,-1,0,-1.0,5,27,-0.0432098765432099,-3,0,-0.20000000000000007,0,-1,0.19999999999999996,4,27,-0.08294314381270912,-2,-1,-0.16666666666666663,0,0,0.0,0
0,0,0,4,43,21,0.2761390186915888,43,21,0.2761390186915888,1,-2,1.0,21,0,0.207920792079208,10,9,0.2666666666666666,12,12,1.0,43,22,0.2965986394557823,0,-1,0.08333333333333337,0,0,0.0,1
0,0,0,-207,17,7,0.08838133068520365,-34,-46,-0.034782608695652195,0,2,0.0,-4,-11,-0.002732240437158473,27,25,0.41428571428571437,-6,-7,0.023076923076923217,3,-9,0.04869011585429489,14,16,-0.008888888888888835,0,0,0.0,1
-1,0,0,-2,-23,-27,-0.1642156862745099,-22,-26,-0.14588235294117646,0,1,0.0,-14,-15,-0.2720588235294118,-7,-8,0.07692307692307676,-2,-4,0.33333333333333337,-25,-29,-0.22380952380952385,3,3,1.0,-1,-1,-1.0,0
0,0,0,-180,-66,-42,-0.40122377622377625,-55,-31,-0.23587933247753534,-1,6,-0.4181818181818182,-41,-21,-0.37499999999999994,-22,-22,-0.3928571428571429,-3,1,-0.38888888888888884,-35,-7,-0.3654618473895582,-8,-12,0.2857142857142857,-23,-23,-0.29487179487179493,0
1,0,0,173,-2,-3,-0.005760368663594528,-12,-13,-0.046070460704607075,0,2,0.0,7,6,0.20833333333333331,1,1,0.0,-10,-10,-1.0,-8,-9,-0.13620689655172408,6,6,0.0,0,0,0.0,1
0,0,0,-473,-55,-78,-0.1548764384078476,-78,-115,-0.10999844744604881,-2,-1,-0.4166666666666667,-28,-49,-0.09505263157894739,-20,-24,-0.19126819126819128,-7,-5,-0.5,-35,-55,-0.11917234154007328,1,-1,0.15555555555555556,-21,-22,0.04347826086956519,0
0,-1,0,-143,-3,-4,-0.11688311688311692,-6,-7,-0.2142857142857144,-2,-4,-0.5,0,0,0.0,-1,-1,-0.16666666666666663,-2,-3,-0.6666666666666666,-3,-4,-0.11688311688311692,0,0,0.0,0,0,0.0,0
0,-1,0,-539,-33,-41,-0.2347593582887701,-78,-97,-0.3266843971631206,-4,-6,-0.6666666666666666,-15,-23,-0.11282051282051286,-9,-9,-0.9,-9,-9,-0.9,-14,-13,-0.18138528138528143,-5,-7,-0.16666666666666663,-14,-21,-0.6666666666666666,0
0,0,-1,-75,-27,-44,-0.05802968960863697,-37,-64,-0.03296703296703296,1,3,0.3333333333333333,-17,-33,-0.012820512820512775,-7,-10,0.0357142857142857,-3,-1,-0.6666666666666667,-15,-25,-0.04048582995951422,0,0,0.0,-12,-19,-0.631578947368421,0
0,0,0,48,11,90,-0.07483870967741929,16,100,-0.0719118804091266,1,1,1.0,69,178,0.04039264522745589,-36,-56,0.06818181818181823,-22,-32,-0.01904761904761909,11,90,-0.07483870967741929,0,0,0.0,0,0,0.0,0
0,0,0,-559,2,5,-0.001148435256962288,1,1,0.004941599281222009,-7,-21,-0.3333333333333333,4,3,0.05438596491228079,3,6,-0.08571428571428574,-5,-4,-0.28888888888888886,-5,-2,-0.056543385490753884,8,7,0.40909090909090917,-1,0,-1.0,0
-2,0,0,-354,-20,-10,-0.2173535037384803,-24,-3,-0.20849617672047582,-1,-4,-0.25,-17,-12,-0.23419267299864316,-4,0,-0.4,1,2,-0.16666666666666663,-7,12,-0.16798029556650249,1,1,1.0,-14,-23,-0.6086956521739131,0
-1,0,0,-5,-6,-8,-0.07878787878787885,-6,-8,-0.07878787878787885,0,0,0.0,-7,-8,-0.29186602870813394,0,-2,0.25,1,2,-0.08571428571428574,-3,-2,-0.08712121212121215,0,0,0.0,-3,-6,-0.5,0
-1,0,0,2,39,21,0.2330927715050634,41,24,0.23624964377315477,0,0,0.0,34,27,0.25643136447828785,8,1,0.3441558441558442,-3,-7,0.2142857142857142,39,22,0.23332737350259247,1,0,1.0,-1,-1,-1.0,0
0,0,1,-41,15,27,0.5172413793103449,24,37,0.2916666666666667,-3,-3,-1.0,13,25,0.4814814814814814,2,2,1.0,0,0,0.0,0,-1,0.0,0,0,0.0,15,28,0.5357142857142857,1
0,-1,0,578,-11,7,-0.17434100767434096,37,103,-0.1072189446083252,2,3,0.6666666666666666,-3,18,-0.1342592592592592,-5,-6,-0.18681318681318693,-3,-5,0.2857142857142857,-5,13,-0.1282372598162072,-1,0,-0.33333333333333337,-5,-6,0.125,1
3,-1,0,154,13,27,0.02838047268500582,-20,-11,-0.10996677740863786,2,3,0.09999999999999998,11,12,0.0833211732088136,1,9,-0.27777777777777773,1,6,-0.5555555555555556,-4,-5,-0.02794117647058819,4,4,0.19047619047619047,13,28,0.4482758620689655,1
0,-2,0,447,4,12,-0.02222222222222231,11,31,-0.12533936651583716,5,10,0.4166666666666667,5,15,0.04629629629629628,0,-2,0.4,-1,-1,-1.0,2,-2,0.25,-4,-5,-0.6666666666666666,6,19,0.3157894736842105,0
0,0,0,-370,-24,43,-0.3226950354609929,-49,10,-0.36976106541323933,-6,-11,-0.5454545454545454,-13,40,-0.2688311688311689,-3,12,-0.3711967545638946,-8,-9,-0.31818181818181823,-5,74,-0.27083333333333337,-10,-11,-0.34615384615384615,-9,-20,0.523809523809524,0
1,0,0,851,40,52,0.44485294117647056,77,107,0.08932566315116652,7,8,0.7777777777777778,37,51,0.5219941348973607,1,-1,0.41666666666666663,2,2,0.0,5,-5,0.5397727272727273,2,3,0.6666666666666666,33,54,0.6111111111111112,1
1,2,1,-105,25,25,0.13633112819595922,12,14,0.041827386692381896,-2,-3,-0.6666666666666666,16,17,0.138235294117647,13,14,0.23076923076923073,-4,-6,0.0357142857142857,13,8,0.1037851037851038,4,3,0.5,8,14,-0.4,1
0,0,0,-419,-4,1,-0.0404312668463612,-16,-9,-0.0879817444219067,-6,-11,-0.4615384615384615,3,2,0.03609986504723349,-1,2,-0.16666666666666663,-6,-3,-0.23949579831932766,9,16,0.058566433566433596,-8,-9,-0.31818181818181823,-5,-6,-0.8333333333333334,0
0,0,0,680,23,67,-0.04617242660720927,112,171,0.05189579923622478,2,10,0.2,30,68,0.08491235180869383,8,16,-0.071301247771836,-15,-17,-0.028735632183907955,0,25,-0.08558126797206622,1,1,0.0357142857142857,22,41,0.5238095238095238,D
0,0,0,353,-3,-52,0.17607265894143437,3,-51,0.19930069930069927,3,3,0.5,-1,-60,0.245637228979376,1,11,-0.2939814814814815,-3,-3,0.0,-1,-45,0.17534057860094904,-3,-9,0.30000000000000004,1,2,-0.33333333333333337,0
0,0,0,7,-28,-24,-0.13573011573504062,-28,-24,-0.13573011573504062,0,-1,0.0,3,21,-0.029797979797979768,-22,-36,-0.18955512572533856,-9,-9,-1.0,-31,-29,-0.15064305292009278,0,0,0.0,3,5,0.0714285714285714,0
0,3,-1,310,51,77,0.08503401360544216,59,103,-0.023112647154120314,5,5,0.0,43,66,0.10483525887890471,-2,-2,-0.09523809523809523,10,13,0.014705882352941124,-1,-1,-0.008757062146892591,24,39,-0.375,28,39,0.13194444444444442,1
1,1,0,-11,4,-5,0.08045612923661705,7,-1,0.08053077099062012,-1,-9,-0.1111111111111111,12,6,0.15371762740183798,-6,-9,-0.11538461538461542,-2,-2,0.0,-5,-15,0.022745253164557,2,3,-0.25,7,7,0.38888888888888884,1
0,-2,0,-132,1,1,0.07142857142857151,-5,-6,-0.1428571428571429,-2,-3,-0.6666666666666666,1,2,0.02857142857142847,0,0,0.0,0,-1,0.5,1,1,0.07142857142857151,0,0,0.0,0,0,0.0,0
-1,0,0,-6,-11,-20,0.4285714285714286,-11,-20,0.4285714285714286,0,0,0.0,-11,-20,0.4285714285714286,0,0,0.0,0,0,0.0,-8,-15,0.4375,0,-1,0.0,-3,-4,-0.75,0
0,0,0,-53,-31,-59,-0.025506230529594942,-34,-62,-0.02116952975880626,0,4,0.0,-25,-54,-0.1474358974358974,-9,-7,-0.18888888888888888,3,2,0.25,-15,-26,-0.035628019323671434,-6,-8,-0.19999999999999996,-10,-25,-0.4,0
-1,0,0,-6,14,76,-0.10704463719060708,14,76,-0.10704463719060708,0,0,0.0,2,62,-0.1457296849087894,12,15,0.15000000000000002,0,-1,0.0888888888888888,19,81,-0.06990807934204163,1,3,-0.5,-6,-8,-0.75,0
0,1,0,168,-39,-57,-0.06552064252501055,-68,-89,-0.09273441335297006,0,2,-0.16666666666666669,-28,-53,-0.024506387921022055,-12,-9,-0.38888888888888884,1,5,-0.2333333333333334,-18,-35,-0.017604760724026725,-13,-11,-0.2272727272727273,-8,-11,-0.033333333333333326,0
0,-1,-1,-428,-3,-9,0.09255898366606174,-50,-67,0.009611183923110445,1,-3,0.4642857142857143,-8,-14,0.02551834130781494,2,2,0.05714285714285705,3,3,1.0,0,-5,0.13,1,0,0.1428571428571429,-4,-4,-0.33333333333333337,0
0,1,-4,-109,-42,-60,-0.2161952731499419,-85,-107,-0.22850751038670508,5,9,0.5555555555555556,-30,-44,-0.23072463768115942,-8,-12,-0.1428571428571429,-4,-4,0.0,-15,-29,-0.07904761904761914,-8,-8,-0.4848484848484849,-19,-23,-0.35,0
0,0,0,34,-44,-50,-0.060256410256410264,-55,-64,-0.06552141464398575,2,6,0.3333333333333333,-51,-61,-0.1395117684478372,-19,-20,-0.064039408866995,26,31,-0.06736842105263163,-53,-54,-0.10369006146404247,9,4,0.2723112128146453,0,0,0.0,0
0,2,0,361,6,-4,0.31724137931034485,-25,-38,0.10589688175362766,4,6,0.6666666666666666,-3,-10,0.041666666666666685,13,11,0.33333333333333337,-4,-5,-0.8,-7,-17,-0.025000000000000022,1,1,0.0,12,12,0.0,1
-2,0,0,-47,-12,17,-0.42292171105730425,-11,18,-0.37352941176470594,-1,-1,-1.0,-7,19,-0.42193548387096774,-3,0,-0.4285714285714286,-2,-2,-0.25,2,34,-0.38101694915254236,0,0,0.0,-14,-17,-0.8235294117647058,0
2,0,0,9,21,34,0.3227272727272727,21,34,0.3227272727272727,0,0,0.0,21,34,0.3126614987080103,0,1,0.0,0,-1,0.0,14,22,0.3,1,4,0.25,6,8,0.75,1
0,3,0,-82,-22,-25,-0.13197374589779653,-9,-7,-0.0657534246575342,-2,-3,-0.6666666666666666,7,10,0.06073648971783829,-9,-13,-0.02083333333333337,-20,-22,-0.9090909090909092,-31,-36,-0.2652916073968705,-2,-3,0.25,11,14,-0.19999999999999996,1
-1,0,0,-102,-12,-15,-0.052922165364934104,-59,-76,-0.1522315677805562,-1,7,-1.0,-13,-15,-0.13116883116883116,-6,-5,-0.11111111111111116,7,5,0.19999999999999996,12,21,0.04234449760765557,-4,-6,0.25,-20,-30,-0.6451612903225806,0
0,2,0,0,-47,-108,0.007893280517286605,-86,-153,-0.05480253534861046,1,0,0.5,-17,-74,0.0633486030291775,-9,-14,0.1477272727272727,-21,-20,-0.125,-31,-89,0.03819074034563685,-8,-14,0.19047619047619047,-8,-5,-1.0,1
0,0,0,0,-111,-172,-0.11713160760660135,-114,-175,-0.1112773339274915,0,2,0.0,-46,-93,-0.0625,-55,-66,-0.011363636363636354,-10,-13,0.17647058823529416,-68,-131,-0.060112311750191494,-43,-41,-0.231132075471698,0,0,0.0,0
0,0,0,-317,-1,-17,0.030910527355322903,-18,-37,-0.009276195453357783,-4,-15,-0.2666666666666666,25,12,0.152831731752198,-18,-23,-0.25427350427350426,-8,-6,-0.2857142857142857,2,-13,0.039739884393063585,0,-1,0.11904761904761907,-3,-3,-1.0,0
0,0,0,-30,-28,-54,-0.025492669769869913,-28,-54,-0.025492669769869913,0,3,0.0,-16,-36,-0.05646551724137927,-13,-24,0.10146627565982402,1,6,-0.275,-27,-47,-0.042633465383889846,0,-4,0.5714285714285715,-1,-3,-0.3333333333333333,0
0,0,1,165,53,29,0.2001587079307287,87,73,0.2279217534090099,0,2,-0.11428571428571432,33,12,0.15848646034816255,9,7,0.21818181818181825,11,10,0.5,17,-18,0.13825818143055107,6,4,0.19999999999999996,30,43,0.6976744186046512,1
0,0,0,-279,-18,23,-0.1861697140178153,-7,36,-0.145268132146323,-6,-10,-0.6,4,42,-0.06360497960037659,-15,-12,-0.2807486631016044,-7,-7,-0.042424242424242475,-25,14,-0.21551028640580883,4,6,-0.2857142857142857,3,3,1.0,0
1,0,0,167,-8,34,-0.37562385080115573,-19,24,-0.412618841832325,1,3,0.3333333333333333,0,43,-0.315018315018315,-2,-3,0.19999999999999996,-6,-6,0.0,-9,33,-0.40705128205128216,0,0,0.0,1,1,0.023809523809523725,1
-1,0,0,-155,-31,-94,0.164935064935065,-64,-137,0.10404761904761906,0,-3,0.0,-34,-94,0.08780487804878045,6,3,0.3116883116883117,-3,-3,-0.07499999999999996,-10,-59,0.21137614678899086,1,-4,0.41666666666666663,-22,-31,-0.6666666666666666,0
-1,0,0,138,-15,-16,-0.2252747252747253,6,15,-0.045112781954887216,2,7,0.25,-15,-17,-0.24565217391304356,-2,-1,-1.0,2,2,1.0,-7,-8,-0.13541666666666669,0,1,0.0,-8,-9,0.09999999999999998,0
0,0,0,-81,81,101,0.15589562248506283,76,95,0.1379944627754391,-1,-2,-0.5,99,117,0.3097165991902834,1,6,-0.16210526315789464,-19,-22,0.1071428571428571,76,97,0.14467489502481234,5,4,0.7142857142857143,0,0,0.0,1
0,0,0,167,39,29,0.33189792663476875,48,43,0.2635162601626016,1,3,0.3333333333333333,28,15,0.36103896103896105,10,15,0.0,1,-1,0.4,21,0,0.3500000000000001,0,2,-0.125,18,27,0.6666666666666666,1
-2,0,0,-19,-28,-27,-0.39848484848484855,-36,-35,-0.4514260249554367,0,1,0.0,-21,-12,-0.49201009251471833,-8,-14,-0.0625,1,-1,0.6666666666666667,-23,-18,-0.41500000000000004,-1,-1,0.0,-4,-8,-0.5,0
0,0,0,6,4,25,-0.041692225902752234,0,21,-0.04842508095378273,1,2,0.25,-28,-23,-0.14818321694875136,-7,8,-0.2108721624850658,39,40,0.15529753265602309,11,34,-0.031018033740546846,-8,-10,-0.02777777777777779,1,1,1.0,0
0,0,0,-104,-29,19,-0.13671239246686823,-33,15,-0.14392803598200904,0,0,0.0,-29,13,-0.1429324894514768,0,5,-0.1690821256038647,0,1,-0.08333333333333337,-23,27,-0.127392546622016,-6,-8,-0.06060606060606066,0,0,0.0,0
0,0,0,123,-1,-28,0.07122211517082933,-2,-29,0.07096141268803141,1,12,0.0833333333333333,0,-20,0.054347826086956486,-5,-10,0.20000000000000007,4,2,0.5,2,-25,0.08908445267870929,-3,-3,-0.75,0,0,0.0,1
1,-1,-3,-77,-27,-34,-0.08513150831991412,-109,-115,-0.19929554390563564,5,8,0.1384615384615384,-32,-42,-0.10892857142857149,4,6,-0.2857142857142857,1,2,-0.25,-5,-8,-0.02626262626262632,0,-2,0.1010101010101011,-22,-24,-0.08895265423242471,0
-1,0,0,-478,28,74,-0.14853896103896103,-26,12,-0.21342512908777966,-2,-4,-0.5,11,56,-0.2035104364326376,15,16,-0.04761904761904756,2,2,0.031746031746031744,62,112,0.06826286296484979,0,0,0.0,-34,-38,-0.8947368421052632,0
0,0,1,-472,2,10,-0.08155080213903743,30,43,0.0050731707317072106,-2,-6,0.125,3,13,-0.073671497584541,-3,-4,0.19999999999999996,2,1,0.16666666666666663,4,12,-0.05101275318829712,-2,-2,-1.0,0,0,0.0,0
-1,2,-1,163,-27,-25,-0.24202127659574468,-37,-34,-0.24208375893769163,1,4,0.1428571428571428,-18,-17,-0.2775757575757576,0,1,-0.07777777777777783,-9,-9,-0.17307692307692324,-28,-25,-0.30576923076923074,4,4,0.380952380952381,-3,-4,-0.75,0
0,0,0,-363,5,-5,0.04875363686404022,21,5,0.08482761704601349,0,-3,0.75,1,-14,0.07385185993236609,6,4,0.09404388714733547,-2,5,-0.17142857142857149,-1,-9,0.02649231965778731,11,13,0.07352941176470584,-5,-9,0.4,1
0,1,0,35,31,46,0.2868589743589743,23,40,0.08666666666666667,-1,-4,-0.25,14,27,0.1512791991101224,8,8,0.8888888888888888,9,11,0.8181818181818182,18,32,0.1874039938556067,0,0,0.0,13,14,0.8666666666666667,1
0,-2,0,292,5,24,-0.07,2,30,-0.11851851851851858,3,7,0.4285714285714285,-2,9,-0.07887323943661967,8,15,-0.4117647058823529,-1,0,-0.3333333333333333,-7,10,-0.1559011164274322,-1,-2,0.25,13,16,0.2272727272727273,0
1,0,0,1,8,8,0.33333333333333337,8,8,0.33333333333333337,0,0,0.0,6,9,0.4285714285714285,0,0,0.0,2,-1,0.46666666666666673,8,8,0.33333333333333337,0,0,0.0,0,0,0.0,1
-1,0,0,-120,-24,-45,-0.1825396825396825,-32,-55,-0.2290715372907154,0,8,0.0,-7,-22,-0.1519607843137255,-10,-11,-0.21250000000000002,-7,-12,0.3846153846153846,-19,-40,-0.136015325670498,0,0,0.0,-5,-5,-1.0,0
0,1,0,20,-4,8,-0.25696969696969707,-3,10,-0.24571428571428577,0,0,0.0,4,16,-0.0625,-6,-7,-0.8571428571428571,-2,-1,-1.0,-4,8,-0.25696969696969707,0,0,0.0,0,0,0.0,1
1,0,0,3,3,5,0.0539215686274509,3,5,0.0539215686274509,0,1,0.0,6,8,0.3125,-3,-3,0.0,0,0,0.0,2,4,0.020833333333333315,0,0,0.0,1,1,1.0,1
0,-2,0,-168,-18,-25,-0.11943319838056687,-86,-102,-0.2702341137123746,-1,-1,-1.0,-20,-27,-0.3613445378151261,2,1,0.5,0,1,-0.33333333333333337,0,-6,0.1700404858299595,0,0,0.0,-18,-19,-0.9473684210526316,0
0,-1,0,-379,-1,-10,0.03924418604651159,13,-1,0.11429995727104403,-7,-8,-0.393939393939394,-10,-29,0.02186523873270857,3,12,-0.29644268774703564,6,7,0.2777777777777778,6,4,0.0531582238899313,-3,-2,-1.0,-4,-12,0.5333333333333333,0
-1,0,0,-2,-1,-5,0.04713804713804709,-1,-5,0.049689440993788914,0,0,0.0,-4,-7,-0.06372549019607848,3,3,0.30000000000000004,0,-1,0.0,3,-1,0.15800865800865793,-2,-2,-0.6666666666666666,-2,-2,-1.0,0
0,0,0,-233,3,61,-0.07356096826412678,-11,37,-0.09542419801335289,-2,-2,-1.0,-9,54,-0.1181722689075631,11,5,0.28,1,2,-0.0793650793650793,4,61,-0.06901056901056901,-1,0,-0.25,0,0,0.0,0
-1,0,0,-2,-6,20,-0.24760920134401654,-8,19,-0.26683046683046685,0,1,0.0,-9,12,-0.2599531615925058,1,5,-0.5714285714285715,2,3,-0.19999999999999996,4,30,-0.16785714285714293,0,2,-0.6666666666666667,-10,-12,-0.8333333333333334,0
1,0,0,349,22,-20,0.24648098233003898,20,-29,0.22188572582273375,-1,1,-0.5,26,-7,0.2830753353973169,-3,-10,0.24369747899159672,-1,-3,0.2857142857142857,8,-42,0.20082612116443752,3,3,0.30000000000000004,11,19,0.5789473684210527,1
-1,0,0,-5,-12,-9,-0.4658385093167703,-12,-9,-0.4658385093167703,0,0,0.0,-8,-8,-0.5333333333333333,-1,2,-0.75,-3,-3,-0.3333333333333333,-10,-6,-0.4571428571428572,0,0,0.0,-2,-3,-0.6666666666666666,0
0,1,0,171,10,1,0.1817851959361394,-1,-11,0.07768848067355527,1,2,0.5,10,10,0.21367521367521372,7,5,0.3942307692307693,-7,-14,0.19444444444444442,7,-3,0.16789215686274517,3,4,0.75,0,0,0.0,1
0,-1,0,-172,9,-1,0.08817533129459743,-35,-56,0.0010996491595538505,-5,-6,-0.7142857142857143,-2,-9,0.02662538699690392,-1,-4,0.1204481792717087,12,12,0.0,17,9,0.12228878330923365,-7,-11,0.2857142857142857,-1,1,-1.0,0
1,0,0,33,14,31,-0.4722222222222222,27,45,-0.36,0,0,0.0,19,36,0.5277777777777778,-2,-2,-1.0,-3,-3,-1.0,-1,5,-0.6,0,0,0.0,15,26,0.5769230769230769,1
0,-1,0,-94,0,1,-0.0444444444444444,14,16,0.12380952380952381,-1,-2,-0.5,-2,0,-0.25,1,0,1.0,1,1,1.0,1,3,0.0,0,-1,0.0,-1,-1,0.0,0
-1,-2,0,-547,-18,-19,-0.173469387755102,-23,-26,-0.04613095238095233,-2,-6,-0.3333333333333333,-6,-5,-0.12531017369727043,-2,-4,0.2857142857142857,-10,-10,0.0,-14,-14,-0.19741480611045825,-1,-1,-1.0,-3,-4,-0.06493506493506496,0
0,-1,0,-554,-34,-26,-0.2296747967479676,-143,-158,-0.3630081300813009,-5,-8,-0.625,-23,-12,-0.23190975020145044,-9,-11,0.125,-2,-3,0.1428571428571429,-9,2,-0.1213414634146342,-3,-3,-1.0,-22,-25,-0.88,0
0,-3,0,-156,-27,-42,0.02328358208955228,-32,-47,-0.0005555555555555314,-1,-1,-1.0,-14,-27,-0.059233449477351985,-10,-11,0.07692307692307676,-3,-4,0.07692307692307676,-19,-31,0.00366300366300365,0,0,0.0,-8,-11,0.19999999999999996,0
-1,0,0,-3,-5,-4,-0.18253968253968267,-5,-4,-0.18253968253968267,0,0,0.0,-10,-12,-0.5882352941176471,2,5,-0.5,3,3,1.0,-3,-2,-0.1339285714285715,0,0,0.0,-2,-2,-1.0,0
0,0,0,69,22,75,-0.024808717829816807,44,104,0.0005354752342704439,2,2,0.5,13,59,-0.025957098167734283,4,7,-0.1230769230769232,5,9,-0.36363636363636365,26,79,0.0018481932317889194,-4,-4,0.0,0,0,0.0,1
0,1,0,-99,21,21,0.06632816248200873,38,40,0.10293271995399661,-1,-1,-1.0,14,18,0.07135593220338982,2,-1,0.0903225806451613,5,4,0.05882352941176483,-2,-4,-0.0011576307158017163,0,1,-0.33333333333333337,23,24,0.9583333333333334,1
-1,0,0,-33,-4,-15,0.3423645320197045,-5,-16,0.2973856209150326,0,-1,0.0,-3,-13,0.3970588235294118,-2,-3,0.125,1,1,0.0,-3,-15,0.48,-1,0,-0.25,0,0,0.0,0
0,0,0,23,14,9,0.17653113741636642,14,9,0.17653113741636642,0,0,0.0,16,8,0.2754352030947776,-4,-3,-0.35,2,4,-0.2857142857142857,13,4,0.19410456062291429,0,0,0.0,1,5,0.2,1
1,0,0,226,-5,-37,0.12976588628762542,-87,-119,-0.08178294573643408,0,1,-0.09999999999999998,7,-12,0.19951923076923078,-9,-21,0.09999999999999998,-3,-4,-0.006060606060605989,-2,-37,0.17107972933215648,-6,-8,0.2222222222222222,3,8,-0.4545454545454546,1
0,0,0,10,-17,-20,-0.056228215006420834,-14,-15,-0.04943790386828362,0,1,0.0,-29,-25,-0.2199925678186548,-21,-27,0.1875,33,32,0.2845528455284554,-21,-29,-0.05871815286624199,4,9,0.4,0,0,0.0,0
0,1,0,127,-14,-34,0.05555555555555558,-13,-32,0.08631578947368435,3,3,0.75,-1,-21,0.27142857142857146,-10,-12,-0.2857142857142857,-3,-1,-0.5,-11,-32,0.17446808510638295,-3,-2,-0.3714285714285714,0,0,0.0,1
0,0,0,-5,-35,-18,-0.11193844626458177,-34,-16,-0.10956294299045799,0,-3,0.0,-20,-1,-0.1017840927300892,-9,-11,-0.011508951406649537,-6,-6,-0.031746031746031744,-36,-19,-0.11767965367965372,1,1,0.033333333333333326,0,0,0.0,1
1,1,0,-44,7,16,0.0054945054945054195,14,26,0.024900962082625933,-1,-1,-1.0,10,23,0.06140350877192979,-3,-6,0.11111111111111105,0,-1,0.5,3,10,-0.03418803418803418,2,4,0.5,2,2,1.0,1
1,1,0,90,4,6,0.1454545454545454,22,27,0.25757575757575757,0,0,0.0,2,5,0.041666666666666685,1,0,1.0,1,1,0.0,3,4,0.15555555555555556,0,0,0.0,1,2,0.5,1
0,2,-1,238,-2,-7,0.045454545454545414,27,34,0.13157894736842102,2,4,0.5,5,2,0.16666666666666669,-5,-7,-0.7142857142857143,-2,-2,-0.06349206349206349,-5,-9,-0.013513513513513487,0,-1,0.0,3,3,0.30000000000000004,1
